timestamp_ms,trial_time_ms,participant_id,trial_id,condition,gaze_x,gaze_y,gaze_valid,gaze_region,gaze_state,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y
238687,5763,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238721,5797,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238754,5830,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238787,5863,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238821,5897,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238855,5931,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238888,5964,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238921,5997,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238954,6030,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
238988,6064,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
239021,6097,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
239055,6131,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
239088,6164,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,804.58264,541.841,1104.5825,541.841
239121,6197,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,810.9152,549.7177,1110.915,549.7177
239154,6230,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,817.2478,557.5944,1117.2477,557.5944
239188,6264,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,823.5804,565.4711,1123.5803,565.4711
239221,6297,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,829.91296,573.34784,1129.913,573.3478
239254,6330,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239287,6363,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239320,6396,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239354,6430,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239387,6463,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239421,6497,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239454,6530,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239487,6563,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239520,6596,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239554,6630,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239587,6663,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239621,6697,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239655,6731,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239705,6781,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239738,6814,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239788,6864,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239821,6897,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239854,6930,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239887,6963,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239920,6996,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
239954,7030,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240004,7080,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240037,7113,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240071,7147,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240105,7181,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240154,7230,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240188,7264,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240221,7297,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240255,7331,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240305,7381,P_TEST,2,GAZE_UNAWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,831.0024,574.70294,1131.0024,574.70294
240355,7431,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,824.5961,564.05206,1124.5962,564.05206
240405,7481,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,812.7381,550.50995,1112.7383,550.51
240438,7514,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,804.8327,541.4819,1104.8329,541.48206
240471,7547,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240504,7580,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240537,7613,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240571,7647,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240605,7681,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240655,7731,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240688,7764,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240721,7797,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240755,7831,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240805,7881,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240854,7930,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240887,7963,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240920,7996,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240954,8030,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
240987,8063,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
241020,8096,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
241055,8131,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
241088,8164,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
241122,8198,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
241155,8231,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
241188,8264,P_TEST,2,GAZE_AWARE,913.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,798.25,533.9643,1098.25,533.9643
241221,8297,P_TEST,2,GAZE_AWARE,909.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,797.25,533.9643,1097.25,533.9643
241271,8347,P_TEST,2,GAZE_AWARE,895.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,793.75,533.9643,1093.75,533.9643
241305,8381,P_TEST,2,GAZE_AWARE,879.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,789.75,533.9643,1089.75,533.9643
241338,8414,P_TEST,2,GAZE_AWARE,859.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,784.75,533.9643,1084.75,533.9643
241388,8464,P_TEST,2,GAZE_AWARE,839.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,779.75,533.5,1079.75,533.5
241422,8498,P_TEST,2,GAZE_AWARE,829.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,777.25,533.5,1077.25,533.5
241455,8531,P_TEST,2,GAZE_AWARE,828.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,777.0,533.5,1077.0,533.5
241489,8565,P_TEST,2,GAZE_AWARE,826.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,776.5,533.5,1076.5,533.5
241538,8614,P_TEST,2,GAZE_AWARE,826.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,776.5,533.5,1076.5,533.5
241571,8647,P_TEST,2,GAZE_AWARE,825.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,776.25,533.5,1076.25,533.5
241605,8681,P_TEST,2,GAZE_AWARE,822.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,775.5,533.5,1075.5,533.5
241638,8714,P_TEST,2,GAZE_AWARE,815.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,773.75,533.5,1073.75,533.5
241671,8747,P_TEST,2,GAZE_AWARE,807.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,771.75,533.5,1071.75,533.5
241705,8781,P_TEST,2,GAZE_AWARE,799.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,769.75,533.5,1069.75,533.5
241738,8814,P_TEST,2,GAZE_AWARE,797.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,769.25,533.5,1069.25,533.5
241772,8848,P_TEST,2,GAZE_AWARE,792.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,768.0,533.5,1068.0,533.5
241805,8881,P_TEST,2,GAZE_AWARE,790.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,767.5,533.5,1067.5,533.5
241838,8914,P_TEST,2,GAZE_AWARE,787.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,766.75,533.5,1066.75,533.5
241871,8947,P_TEST,2,GAZE_AWARE,784.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,766.0,533.5,1066.0,533.5
241905,8981,P_TEST,2,GAZE_AWARE,782.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,765.5,533.5,1065.5,533.5
241939,9015,P_TEST,2,GAZE_AWARE,779.0,526.0,true,LEFT_EYE,LOOKING_AT_EYES,764.75,533.5,1064.75,533.5
241972,9048,P_TEST,2,GAZE_AWARE,778.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,764.5,533.9643,1064.5,533.9643
242006,9082,P_TEST,2,GAZE_AWARE,778.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,764.5,533.9643,1064.5,533.9643
242055,9131,P_TEST,2,GAZE_AWARE,778.0,527.0,true,LEFT_EYE,LOOKING_AT_EYES,764.5,533.9643,1064.5,533.9643
242088,9164,P_TEST,2,GAZE_AWARE,776.0,529.0,true,LEFT_EYE,LOOKING_AT_EYES,764.0,534.8929,1064.0,534.8929
242121,9197,P_TEST,2,GAZE_AWARE,774.0,532.0,true,LEFT_EYE,LOOKING_AT_EYES,763.5,536.2857,1063.5,536.2857
242155,9231,P_TEST,2,GAZE_AWARE,773.0,536.0,true,LEFT_EYE,LOOKING_AT_EYES,763.25,538.1429,1063.25,538.1429
242188,9264,P_TEST,2,GAZE_AWARE,772.0,541.0,true,LEFT_EYE,LOOKING_AT_EYES,763.0,540.4643,1063.0,540.4643
242222,9298,P_TEST,2,GAZE_AWARE,772.0,549.0,true,LEFT_EYE,LOOKING_AT_EYES,763.0,544.1786,1063.0,544.1786
242272,9348,P_TEST,2,GAZE_AWARE,774.0,557.0,true,LEFT_EYE,LOOKING_AT_EYES,763.5,547.8929,1063.5,547.8929
242321,9397,P_TEST,2,GAZE_AWARE,779.0,568.0,true,LEFT_EYE,LOOKING_AT_EYES,764.75,553.0,1064.75,553.0
242355,9431,P_TEST,2,GAZE_AWARE,786.0,580.0,true,LEFT_EYE,LOOKING_AT_EYES,766.5,558.5714,1066.5,558.5714
242388,9464,P_TEST,2,GAZE_AWARE,798.0,597.0,true,LEFT_EYE,LOOKING_AT_EYES,769.5,566.4643,1069.5,566.4643
242421,9497,P_TEST,2,GAZE_AWARE,810.0,609.0,true,LEFT_EYE,LOOKING_AT_EYES,772.5,572.0357,1072.5,572.0357
242455,9531,P_TEST,2,GAZE_AWARE,826.0,618.0,true,LEFT_EYE,LOOKING_AT_EYES,776.5,576.2143,1076.5,576.2143
242488,9564,P_TEST,2,GAZE_AWARE,832.0,619.0,true,LEFT_EYE,LOOKING_AT_EYES,778.0,576.6786,1078.0,576.6786
242522,9598,P_TEST,2,GAZE_AWARE,900.0,613.0,true,LEFT_EYE,LOOKING_AT_EYES,785.65234,575.6004,1085.6523,575.6004
242555,9631,P_TEST,2,GAZE_AWARE,949.0,595.0,true,FACE,LOOKING_AT_EYES,796.64496,570.831,1096.6449,570.831
242588,9664,P_TEST,2,GAZE_AWARE,1020.0,542.0,true,RIGHT_EYE,LOOKING_AT_EYES,805.4494,562.7637,1105.4492,562.76373
242621,9697,P_TEST,2,GAZE_AWARE,1061.0,494.0,true,RIGHT_EYE,LOOKING_AT_EYES,812.4362,553.017,1112.436,553.0171
242655,9731,P_TEST,2,GAZE_AWARE,1077.0,461.0,true,RIGHT_EYE,LOOKING_AT_EYES,818.2934,542.54614,1118.2932,542.5462
242689,9765,P_TEST,2,GAZE_AWARE,1069.0,441.0,true,RIGHT_EYE,LOOKING_AT_EYES,822.8924,531.4672,1122.8923,531.4673
242738,9814,P_TEST,2,GAZE_AWARE,1025.0,420.0,true,RIGHT_EYE,LOOKING_AT_EYES,825.92426,513.86,1125.9242,513.86005
242771,9847,P_TEST,2,GAZE_AWARE,943.0,403.0,true,FACE,LOOKING_AT_EYES,820.948,502.9934,1120.948,502.99344
242805,9881,P_TEST,2,GAZE_AWARE,870.0,400.0,true,LEFT_EYE,LOOKING_AT_EYES,812.4195,494.64902,1112.4196,494.64905
242838,9914,P_TEST,2,GAZE_AWARE,809.0,405.0,true,LEFT_EYE,LOOKING_AT_EYES,801.71014,489.31198,1101.7102,489.312
242872,9948,P_TEST,2,GAZE_AWARE,764.0,420.0,true,LEFT_EYE,LOOKING_AT_EYES,789.8907,487.35794,1089.8907,487.35797
242905,9981,P_TEST,2,GAZE_AWARE,744.0,454.0,true,LEFT_EYE,LOOKING_AT_EYES,778.5206,491.13278,1078.5206,491.13278
242939,10015,P_TEST,2,GAZE_AWARE,752.0,501.0,true,LEFT_EYE,LOOKING_AT_EYES,771.0631,500.4018,1071.0631,500.4018
242988,10064,P_TEST,2,GAZE_AWARE,819.0,564.0,true,LEFT_EYE,LOOKING_AT_EYES,770.1783,518.08954,1070.1782,518.08954
243021,10097,P_TEST,2,GAZE_AWARE,899.0,585.0,true,LEFT_EYE,LOOKING_AT_EYES,775.22675,528.8948,1075.2268,528.8948
243071,10147,P_TEST,2,GAZE_AWARE,1002.0,587.0,true,RIGHT_EYE,LOOKING_AT_EYES,788.72345,540.6467,1088.7235,540.6467
243105,10181,P_TEST,2,GAZE_AWARE,1080.0,562.0,true,RIGHT_EYE,LOOKING_AT_EYES,800.2147,543.8347,1100.2148,543.8347
243138,10214,P_TEST,2,GAZE_AWARE,1111.0,527.0,true,RIGHT_EYE,LOOKING_AT_EYES,812.03,541.8145,1112.0302,541.8145
243171,10247,P_TEST,2,GAZE_AWARE,1116.0,490.0,true,RIGHT_EYE,LOOKING_AT_EYES,822.35187,535.7931,1122.352,535.7931
243205,10281,P_TEST,2,GAZE_AWARE,1105.0,460.0,true,RIGHT_EYE,LOOKING_AT_EYES,829.7667,526.3821,1129.7668,526.3821
243238,10314,P_TEST,2,GAZE_AWARE,1091.0,443.0,true,RIGHT_EYE,LOOKING_AT_EYES,834.78894,515.5098,1134.7891,515.5098
243272,10348,P_TEST,2,GAZE_AWARE,1077.0,433.0,true,RIGHT_EYE,LOOKING_AT_EYES,837.54443,503.90253,1137.5444,503.9025
243321,10397,P_TEST,2,GAZE_AWARE,980.0,416.0,true,FACE,LOOKING_AT_EYES,826.27655,490.34457,1126.2767,490.3446
243355,10431,P_TEST,2,GAZE_AWARE,918.0,424.0,true,FACE,LOOKING_AT_EYES,814.7395,487.54517,1114.7397,487.5452
243388,10464,P_TEST,2,GAZE_AWARE,852.0,446.0,true,LEFT_EYE,LOOKING_AT_EYES,803.07385,490.22968,1103.0741,490.22968
243421,10497,P_TEST,2,GAZE_AWARE,820.0,469.0,true,LEFT_EYE,LOOKING_AT_EYES,792.65674,496.17337,1092.657,496.1733
243455,10531,P_TEST,2,GAZE_AWARE,792.0,538.0,true,LEFT_EYE,LOOKING_AT_EYES,786.00934,506.10583,1086.0095,506.10577
243488,10564,P_TEST,2,GAZE_AWARE,804.0,601.0,true,LEFT_EYE,LOOKING_AT_EYES,782.24756,517.43384,1082.2477,517.4338
243539,10615,P_TEST,2,GAZE_AWARE,825.0,626.0,true,LEFT_EYE,LOOKING_AT_EYES,780.3175,535.32513,1080.3176,535.3251
243588,10664,P_TEST,2,GAZE_AWARE,976.0,662.0,true,FACE,LOOKING_AT_EYES,786.1423,551.91406,1086.1423,551.91406
243622,10698,P_TEST,2,GAZE_AWARE,1045.0,654.0,true,RIGHT_EYE,LOOKING_AT_EYES,794.5708,560.42035,1094.5708,560.42035
243655,10731,P_TEST,2,GAZE_AWARE,1088.0,621.0,true,RIGHT_EYE,LOOKING_AT_EYES,805.3422,565.50385,1105.3423,565.50385
243689,10765,P_TEST,2,GAZE_AWARE,1096.0,587.0,true,RIGHT_EYE,LOOKING_AT_EYES,817.27924,565.18964,1117.2793,565.18964
243722,10798,P_TEST,2,GAZE_AWARE,1079.0,549.0,true,RIGHT_EYE,LOOKING_AT_EYES,826.6229,557.8475,1126.6229,557.8475
243755,10831,P_TEST,2,GAZE_AWARE,1049.0,529.0,true,RIGHT_EYE,LOOKING_AT_EYES,830.6188,546.8165,1130.6188,546.8165
243788,10864,P_TEST,2,GAZE_AWARE,987.0,518.0,true,RIGHT_EYE,LOOKING_AT_EYES,824.4146,536.99316,1124.4147,536.99316
243821,10897,P_TEST,2,GAZE_AWARE,901.0,523.0,true,LEFT_EYE,LOOKING_AT_EYES,812.7755,534.3257,1112.7756,534.32574
243856,10932,P_TEST,2,GAZE_AWARE,844.0,550.0,true,LEFT_EYE,LOOKING_AT_EYES,801.2006,537.2194,1101.2008,537.2195
243889,10965,P_TEST,2,GAZE_AWARE,826.0,612.0,true,LEFT_EYE,LOOKING_AT_EYES,793.8634,546.6598,1093.8635,546.6598
243938,11014,P_TEST,2,GAZE_AWARE,861.0,635.0,true,LEFT_EYE,LOOKING_AT_EYES,788.1591,563.55005,1088.1592,563.55005
243972,11048,P_TEST,2,GAZE_AWARE,896.0,624.0,true,LEFT_EYE,LOOKING_AT_EYES,791.331,574.66064,1091.331,574.66064
244005,11081,P_TEST,2,GAZE_AWARE,925.0,593.0,true,LEFT_EYE,LOOKING_AT_EYES,799.6355,568.3992,1099.6355,568.3991
244039,11115,P_TEST,2,GAZE_AWARE,929.0,568.0,true,LEFT_EYE,LOOKING_AT_EYES,801.8223,556.6269,1101.8223,556.62683
244072,11148,P_TEST,2,GAZE_AWARE,921.0,562.0,true,LEFT_EYE,LOOKING_AT_EYES,800.25,550.2143,1100.25,550.2143
244105,11181,P_TEST,2,GAZE_AWARE,885.0,562.0,true,LEFT_EYE,LOOKING_AT_EYES,791.25,550.2143,1091.25,550.2143
244139,11215,P_TEST,2,GAZE_AWARE,854.0,579.0,true,LEFT_EYE,LOOKING_AT_EYES,783.91205,557.61194,1083.9121,557.61194
244189,11265,P_TEST,2,GAZE_AWARE,837.0,615.0,true,LEFT_EYE,LOOKING_AT_EYES,779.25,574.8214,1079.25,574.8214
244239,11315,P_TEST,2,GAZE_AWARE,876.0,592.0,true,LEFT_EYE,LOOKING_AT_EYES,785.7779,568.5754,1085.778,568.5754
244272,11348,P_TEST,2,GAZE_AWARE,909.0,552.0,true,LEFT_EYE,LOOKING_AT_EYES,791.26575,557.9075,1091.2659,557.9075
244305,11381,P_TEST,2,GAZE_AWARE,922.0,528.0,true,LEFT_EYE,LOOKING_AT_EYES,795.8194,546.8101,1095.8195,546.8101
244339,11415,P_TEST,2,GAZE_AWARE,915.0,530.0,true,LEFT_EYE,LOOKING_AT_EYES,798.75,535.3571,1098.75,535.3571
244372,11448,P_TEST,2,GAZE_AWARE,891.0,545.0,true,LEFT_EYE,LOOKING_AT_EYES,792.75,542.3214,1092.75,542.3214
244405,11481,P_TEST,2,GAZE_AWARE,879.0,556.0,true,LEFT_EYE,LOOKING_AT_EYES,789.75,547.4286,1089.75,547.4286
244438,11514,P_TEST,2,GAZE_AWARE,881.0,556.0,true,LEFT_EYE,LOOKING_AT_EYES,790.25,547.4286,1090.25,547.4286
244472,11548,P_TEST,2,GAZE_AWARE,896.0,547.0,true,LEFT_EYE,LOOKING_AT_EYES,794.0,543.25,1094.0,543.25
244505,11581,P_TEST,2,GAZE_AWARE,925.0,529.0,true,LEFT_EYE,LOOKING_AT_EYES,801.25,534.8929,1101.25,534.8929
244538,11614,P_TEST,2,GAZE_AWARE,924.0,529.0,true,LEFT_EYE,LOOKING_AT_EYES,801.0,534.8929,1101.0,534.8929
244571,11647,P_TEST,2,GAZE_AWARE,896.0,536.0,true,LEFT_EYE,LOOKING_AT_EYES,794.0,538.1429,1094.0,538.1429
244606,11682,P_TEST,2,GAZE_AWARE,858.0,544.0,true,LEFT_EYE,LOOKING_AT_EYES,788.4119,540.3277,1088.4119,540.3277
244655,11731,P_TEST,2,GAZE_AWARE,727.0,576.0,true,LEFT_EYE,LOOKING_AT_EYES,771.96344,547.6383,1071.9635,547.6383
244688,11764,P_TEST,2,GAZE_AWARE,754.0,570.0,true,LEFT_EYE,LOOKING_AT_EYES,761.0869,552.7076,1061.0869,552.7076
244721,11797,P_TEST,2,GAZE_AWARE,814.0,560.0,true,LEFT_EYE,LOOKING_AT_EYES,772.6283,549.48126,1072.6284,549.48126
244755,11831,P_TEST,2,GAZE_AWARE,821.0,562.0,true,LEFT_EYE,LOOKING_AT_EYES,775.25,550.2143,1075.25,550.2143
244789,11865,P_TEST,2,GAZE_AWARE,801.0,572.0,true,LEFT_EYE,LOOKING_AT_EYES,770.25,554.8571,1070.25,554.8571
244822,11898,P_TEST,2,GAZE_AWARE,759.0,583.0,true,LEFT_EYE,LOOKING_AT_EYES,759.75,559.9643,1059.75,559.9643
244855,11931,P_TEST,2,GAZE_AWARE,719.0,594.0,true,LEFT_EYE,LOOKING_AT_EYES,749.75,565.0714,1049.75,565.0714
244888,11964,P_TEST,2,GAZE_AWARE,721.0,595.0,true,LEFT_EYE,LOOKING_AT_EYES,750.25,565.5357,1050.25,565.5357
244922,11998,P_TEST,2,GAZE_AWARE,786.0,590.0,true,LEFT_EYE,LOOKING_AT_EYES,759.65295,564.46094,1059.653,564.46094
244955,12031,P_TEST,2,GAZE_AWARE,853.0,584.0,true,LEFT_EYE,LOOKING_AT_EYES,771.4457,562.2683,1071.4458,562.2683
244989,12065,P_TEST,2,GAZE_AWARE,871.0,586.0,true,LEFT_EYE,LOOKING_AT_EYES,783.4052,561.45294,1083.4053,561.45294
245039,12115,P_TEST,2,GAZE_AWARE,843.0,597.0,true,LEFT_EYE,LOOKING_AT_EYES,780.75,566.4643,1080.75,566.4643
245088,12164,P_TEST,2,GAZE_AWARE,759.0,624.0,true,LEFT_EYE,LOOKING_AT_EYES,765.2712,575.6492,1065.2711,575.6492
245121,12197,P_TEST,2,GAZE_AWARE,752.0,629.0,true,LEFT_EYE,LOOKING_AT_EYES,758.0,581.3214,1058.0,581.3214
245155,12231,P_TEST,2,GAZE_AWARE,778.0,630.0,true,LEFT_EYE,LOOKING_AT_EYES,764.5,581.7857,1064.5,581.7857
245188,12264,P_TEST,2,GAZE_AWARE,834.0,621.0,true,LEFT_EYE,LOOKING_AT_EYES,775.98676,578.3196,1075.9867,578.3196
